,vol_coef,rv_coef,resid,vol_pred,loss
250,0.7793208956718445,0.11277008801698685,0.0,7.286915206350386e-05,-994.2654418945312
251,0.76829993724823,0.3444259762763977,0.0,0.00017629520152695477,362.5646057128906
252,0.7397283911705017,0.40946027636528015,0.0,0.00013958675845060498,365.2415771484375
253,0.5918270349502563,0.8890534043312073,0.0,0.0001512710005044937,-1525.975341796875
254,0.6307936310768127,0.7477099895477295,0.0,0.000927966320887208,-1164.97119140625
255,0.5533407330513,1.0845110416412354,0.0,0.002312492812052369,-1270.855712890625
256,0.7900371551513672,0.29369595646858215,0.0,0.0006176335737109184,9605.751953125
257,0.8569962382316589,0.17309007048606873,0.0,0.0004059978818986565,22068.02734375
258,0.9600316882133484,0.04321564733982086,0.0,0.00041264842730015516,8144.6669921875
259,0.8732932806015015,0.16266006231307983,0.0,0.000347513152519241,-613.3272094726562
260,0.8035086989402771,0.28763821721076965,0.0,0.00029408917180262506,-1350.561767578125
261,0.8757482171058655,0.15878725051879883,0.0,0.0002702728088479489,-712.4577026367188
262,0.8270096778869629,0.24265728890895844,0.0,0.00020950546604581177,-1369.5274658203125
263,0.8170508742332458,0.2620515823364258,0.0,0.0001736332633299753,-1393.9195556640625
264,0.8036587834358215,0.2928771376609802,0.0,0.0001558238291181624,-1388.2747802734375
265,0.8475679755210876,0.20634116232395172,0.0,0.0003610295825637877,-930.8330688476562
266,0.849245011806488,0.20282362401485443,0.0,0.00030422702548094094,-925.1648559570312
267,0.849963366985321,0.20089228451251984,0.0,0.0002590380609035492,-920.13427734375
268,0.8498415350914001,0.20039603114128113,0.0,0.00022596506460104138,-916.1434326171875
269,0.8776752948760986,0.15510916709899902,0.0,0.00020262697944417596,-589.2073974609375
270,0.8615592122077942,0.1816583126783371,0.0,0.00016992817108985037,-939.6126708984375
271,0.8389981389045715,0.2210070639848709,0.0,0.00013784877955913544,-1177.5494384765625
272,0.6431043148040771,0.7272775173187256,0.0,5.549813067773357e-05,-1609.4205322265625
273,0.761743426322937,0.38757362961769104,0.0,0.0001513189054094255,-1595.781494140625
274,0.7328155636787415,0.4642988443374634,0.0,0.0002839119406417012,-1595.3428955078125
275,0.6266170740127563,0.7995008230209351,0.0,0.00026278445147909224,-1588.239013671875
276,0.7875553965568542,0.32199111580848694,0.0,0.0001483884989283979,-1422.650390625
277,0.7312170267105103,0.45724090933799744,0.0,0.00011817141785286367,-1460.3544921875
278,0.894724428653717,0.12576010823249817,0.0,0.0001244822924491018,71.70692443847656
279,0.8233910799026489,0.24681757390499115,0.0,8.414442709181458e-05,-1506.468017578125
280,0.762230634689331,0.3882576823234558,0.0,0.0001772425603121519,-1607.93896484375
281,0.830354630947113,0.2364966869354248,0.0,0.00013505977403838187,-1470.8306884765625
282,0.8205284476280212,0.25549259781837463,0.0,0.00012057885032845661,-1517.2435302734375
283,0.8032773733139038,0.2906341552734375,0.0,0.00010039223707281053,-1559.7554931640625
284,0.7453934550285339,0.4269568920135498,0.0,7.741236186120659e-05,-1601.5025634765625
285,0.8204444646835327,0.2519456744194031,0.0,7.479735359083861e-05,-1393.571533203125
286,0.8340199589729309,0.2261732667684555,0.0,6.57760538160801e-05,-1201.187744140625
287,0.7235344052314758,0.49227020144462585,0.0,8.222695032600313e-05,-1589.5615234375
288,0.6141568422317505,0.8555133938789368,0.0,0.0003261815872974694,-1614.693115234375
289,0.5881702303886414,0.9784284234046936,0.0,0.006090500857681036,-1587.3084716796875
290,0.5716774463653564,1.0491511821746826,0.0,0.004280569963157177,-1557.6583251953125
291,0.7399943470954895,0.4536077380180359,0.0,0.001749037648551166,-664.6556396484375
292,0.7292096614837646,0.48160120844841003,0.0,0.0013170932652428746,-914.7222900390625
293,0.7302606701850891,0.4772387444972992,0.0,0.0009638674091547728,-907.609130859375
